alcaldia,latitud,longitud,alcaldia_id,año
Milpa Alta,19.174915,-99.036385,9,2022
Milpa Alta,19.193171,-99.02004,9,2022
Milpa Alta,19.194885,-99.000912,9,2022
Milpa Alta,19.191238,-99.01989,9,2022
Milpa Alta,19.199383,-99.005524,9,2022
Milpa Alta,19.191683,-99.026417,9,2022
Tlalpan,19.233434,-99.17997,12,2022
Milpa Alta,19.191075,-99.090838,9,2022
Milpa Alta,19.190861,-99.030344,9,2022
Milpa Alta,19.218025,-99.001724,9,2022
Milpa Alta,19.194122,-99.08445,9,2022
Milpa Alta,19.221396,-99.001279,9,2022
Milpa Alta,19.201923,-99.008682,9,2022
Milpa Alta,19.173368,-98.996467,9,2022
Milpa Alta,19.196644,-99.093345,9,2022
Milpa Alta,19.17586,-99.027669,9,2022
Milpa Alta,19.223275,-99.000105,9,2022
Milpa Alta,19.19262,-99.088802,9,2022
Milpa Alta,19.189826,-98.994449,9,2022
Milpa Alta,19.177949,-98.997634,9,2022
Milpa Alta,19.185074,-99.073418,9,2022
Milpa Alta,19.180618,-99.029204,9,2022
Milpa Alta,19.173433,-98.998434,9,2022
Milpa Alta,19.203464,-99.029806,9,2022
Milpa Alta,19.174971,-98.996384,9,2022
Milpa Alta,19.190692,-99.096357,9,2022
Milpa Alta,19.204627,-99.02958,9,2022
Milpa Alta,19.170762,-98.998521,9,2022
Milpa Alta,19.220546,-99.006386,9,2022
Milpa Alta,19.186674,-99.070131,9,2022
Milpa Alta,19.190692,-99.096357,9,2022
Milpa Alta,19.190692,-99.096357,9,2022
Milpa Alta,19.188697,-99.084805,9,2022
Milpa Alta,19.225404,-98.999472,9,2022
Milpa Alta,19.189682,-99.088429,9,2022
Milpa Alta,19.174916,-98.996181,9,2022
Milpa Alta,19.192643,-99.020772,9,2022
Milpa Alta,19.198561,-99.00968,9,2022
Milpa Alta,19.20415,-99.04879,9,2022
Milpa Alta,19.193007,-99.020399,9,2022
Milpa Alta,19.178249,-98.999328,9,2022
Milpa Alta,19.223038,-98.994851,9,2022
Milpa Alta,19.191172,-99.096519,9,2022
Milpa Alta,19.19013,-99.088337,9,2022
Milpa Alta,19.180737,-99.034752,9,2022
Milpa Alta,19.220235,-98.988953,9,2022
Milpa Alta,19.193759,-99.091405,9,2022
Milpa Alta,19.193035,-99.00911,9,2022
Milpa Alta,19.189741,-99.026946,9,2022
Milpa Alta,19.188871,-99.028556,9,2022
Milpa Alta,19.198076,-99.013126,9,2022
Milpa Alta,19.189421,-99.08789,9,2022
Milpa Alta,19.184986,-99.020662,9,2022
Milpa Alta,19.224786,-98.996434,9,2022
Milpa Alta,19.203575,-99.006651,9,2022
Tlalpan,19.253095,-99.188996,12,2022
Milpa Alta,19.194175,-99.033924,9,2022
Milpa Alta,19.220152,-99.000414,9,2022
Milpa Alta,19.194532,-99.085682,9,2022
Milpa Alta,19.194871,-99.085072,9,2022
Milpa Alta,19.223296,-98.998128,9,2022
Milpa Alta,19.178362,-98.992655,9,2022
Milpa Alta,19.199895,-99.020336,9,2022
Milpa Alta,19.186652,-99.018632,9,2022
Milpa Alta,19.182604,-99.025467,9,2022
Milpa Alta,19.221936,-98.992998,9,2022
Milpa Alta,19.223551,-98.993302,9,2022
Milpa Alta,19.193551,-99.017197,9,2022
Milpa Alta,19.199315,-99.031982,9,2022
Milpa Alta,19.174733,-99.037827,9,2022
Milpa Alta,19.174603,-99.00044,9,2022
Milpa Alta,19.195859,-99.087145,9,2022
Milpa Alta,19.196422,-99.000459,9,2022
Milpa Alta,19.17065,-98.993636,9,2022
Milpa Alta,19.173086,-98.996512,9,2022
Milpa Alta,19.221428,-99.005336,9,2022
Milpa Alta,19.218216,-98.992059,9,2022
Milpa Alta,19.200555,-99.030797,9,2022
Milpa Alta,19.221428,-99.005336,9,2022
Milpa Alta,19.177288,-99.001427,9,2022
Milpa Alta,19.199049,-99.084791,9,2022
Milpa Alta,19.181686,-99.00536,9,2022
Milpa Alta,19.206507,-99.066505,9,2022
Milpa Alta,19.188281,-98.996934,9,2022
Milpa Alta,19.220336,-98.994738,9,2022
Milpa Alta,19.218808,-98.991482,9,2022
Milpa Alta,19.176837,-98.998321,9,2022
Milpa Alta,19.193949,-99.093182,9,2022
Milpa Alta,19.203253,-99.015037,9,2022
Milpa Alta,19.202376,-99.012896,9,2022
Milpa Alta,19.193813,-99.083264,9,2022
Milpa Alta,19.195348,-99.021033,9,2022
Milpa Alta,19.1944,-99.0079,9,2022
Milpa Alta,19.186334,-99.086513,9,2022
Milpa Alta,19.223276,-98.998028,9,2022
Milpa Alta,19.18453,-99.02406,9,2022
Milpa Alta,19.1874,-98.993931,9,2022
Milpa Alta,19.179604,-99.001747,9,2022
Milpa Alta,19.18769,-99.08991,9,2022
Milpa Alta,19.193099,-99.011778,9,2022
Milpa Alta,19.171861,-99.040248,9,2022
Milpa Alta,19.200105,-99.057394,9,2022
Milpa Alta,19.17157,-98.99848,9,2022
Milpa Alta,19.223617,-98.996792,9,2022
Tlalpan,19.235128,-99.182336,12,2022
Milpa Alta,19.182294,-99.000875,9,2022
Milpa Alta,19.224678,-98.992528,9,2022
Milpa Alta,19.199633,-99.02044,9,2022
Milpa Alta,19.184828,-99.024468,9,2022
Milpa Alta,19.189208,-98.998033,9,2022
Milpa Alta,19.199071,-99.021328,9,2022
Milpa Alta,19.19229,-99.005668,9,2022
Milpa Alta,19.195377,-99.097278,9,2022
Milpa Alta,19.195188,-99.004352,9,2022
Milpa Alta,19.196029,-99.08664,9,2022
Milpa Alta,19.183584,-99.073691,9,2022
Milpa Alta,19.190803,-99.051656,9,2022
Milpa Alta,19.218658,-98.997156,9,2022
Milpa Alta,19.214857,-99.06018,9,2022
Milpa Alta,19.198273,-99.024844,9,2022
Milpa Alta,19.213328,-98.993741,9,2022
Milpa Alta,19.186741,-98.996211,9,2022
Milpa Alta,19.172019,-99.031987,9,2022
Milpa Alta,19.22457,-99.000059,9,2022
Milpa Alta,19.179131,-99.030235,9,2022
Milpa Alta,19.195455,-99.087818,9,2022
Milpa Alta,19.189106,-99.027592,9,2022
Milpa Alta,19.172067,-99.036264,9,2022
Milpa Alta,19.226697,-98.997408,9,2022
Milpa Alta,19.226764,-98.997373,9,2022
Milpa Alta,19.22659,-98.997413,9,2022
Milpa Alta,19.2273,-98.997315,9,2022
Milpa Alta,19.2273,-98.997315,9,2022
Milpa Alta,19.226375,-98.996733,9,2022
Milpa Alta,19.174344,-99.032711,9,2022
Milpa Alta,19.226216,-98.997891,9,2022
Milpa Alta,19.223508,-98.996987,9,2022
Milpa Alta,19.172375,-99.037353,9,2022
Tlalpan,19.270716,-99.194653,12,2022
Milpa Alta,19.223303,-98.996472,9,2022
Milpa Alta,19.177459,-99.032755,9,2022
Milpa Alta,19.188552,-98.995726,9,2022
Milpa Alta,19.178509,-99.034151,9,2022
Milpa Alta,19.187835,-98.994336,9,2022
Milpa Alta,19.188586,-99.02173,9,2022
Milpa Alta,19.175935,-99.030495,9,2022
Milpa Alta,19.188372,-98.998117,9,2022
Milpa Alta,19.173693,-98.995126,9,2022
Milpa Alta,19.189521,-98.997701,9,2022
Milpa Alta,19.185355,-99.022573,9,2022
Milpa Alta,19.191435,-99.018866,9,2022
Milpa Alta,19.199077,-99.031004,9,2022
Milpa Alta,19.19171,-99.01895,9,2022
Milpa Alta,19.180874,-99.036739,9,2022
Milpa Alta,19.188268,-99.025521,9,2022
Milpa Alta,19.190383,-98.996806,9,2022
Milpa Alta,19.201447,-99.018699,9,2022
Milpa Alta,19.201472,-99.048602,9,2022
Milpa Alta,19.175111,-99.044053,9,2022
Milpa Alta,19.200235,-99.014398,9,2022
Milpa Alta,19.17304,-99.034452,9,2022
Milpa Alta,19.187785,-99.088036,9,2022
Milpa Alta,19.203469,-99.071406,9,2022
Milpa Alta,19.174959,-99.036265,9,2022
Milpa Alta,19.204396,-99.070028,9,2022
Milpa Alta,19.200194,-99.014521,9,2022
Milpa Alta,19.174782,-99.036984,9,2022
Milpa Alta,19.188292,-99.020841,9,2022
Milpa Alta,19.190934,-99.005292,9,2022
Milpa Alta,19.185899,-99.070582,9,2022
Milpa Alta,19.196472,-99.029785,9,2022
Milpa Alta,19.206292,-99.066931,9,2022
Milpa Alta,19.183851,-99.024912,9,2022
Milpa Alta,19.205826,-99.067102,9,2022
Milpa Alta,19.200597,-99.018079,9,2022
Milpa Alta,19.195886,-99.004032,9,2022
Milpa Alta,19.189809,-99.004215,9,2022
Milpa Alta,19.191646,-99.009497,9,2022
Milpa Alta,19.186964,-99.088343,9,2022
Milpa Alta,19.184233,-99.058953,9,2022
Milpa Alta,19.188008,-99.093606,9,2022
Milpa Alta,19.191361,-99.026634,9,2022
Milpa Alta,19.187403,-99.026703,9,2022
Milpa Alta,19.205267,-99.065715,9,2022
Milpa Alta,19.18761,-99.02578,9,2022
Milpa Alta,19.2003,-99.008278,9,2022
Milpa Alta,19.190508,-99.027444,9,2022
Milpa Alta,19.184422,-99.024109,9,2022
Milpa Alta,19.184752,-99.013863,9,2022
Milpa Alta,19.195489,-99.003848,9,2022
Milpa Alta,19.186264,-99.021967,9,2022
Milpa Alta,19.188679,-99.053285,9,2022
Milpa Alta,19.193926,-98.999153,9,2022
Milpa Alta,19.196187,-99.004247,9,2022
Milpa Alta,19.174259,-98.988101,9,2022
Milpa Alta,19.200701,-99.008739,9,2022
Milpa Alta,19.19241,-99.002011,9,2022
Milpa Alta,19.192965,-99.025786,9,2022
Milpa Alta,19.191274,-99.027587,9,2022
Milpa Alta,19.201205,-99.005845,9,2022
Milpa Alta,19.200571,-99.009182,9,2022
Milpa Alta,19.200856,-99.007446,9,2022
Milpa Alta,19.201307,-99.042367,9,2022
Milpa Alta,19.187372,-99.088206,9,2022
Milpa Alta,19.200417,-99.012423,9,2022
Milpa Alta,19.187409,-99.088072,9,2022
Milpa Alta,19.192611,-99.002317,9,2022
Milpa Alta,19.199057,-99.02327,9,2022
Milpa Alta,19.181244,-99.035668,9,2022
Milpa Alta,19.18941,-98.995343,9,2022
Milpa Alta,19.174489,-99.005641,9,2022
Milpa Alta,19.166997,-98.998503,9,2022
Milpa Alta,19.17987,-99.033606,9,2022
Milpa Alta,19.190129,-99.050919,9,2022
Milpa Alta,19.177534,-99.005028,9,2022
Milpa Alta,19.175068,-99.001279,9,2022
Milpa Alta,19.17778,-98.994172,9,2022
Milpa Alta,19.225774,-98.991762,9,2022
Milpa Alta,19.175195,-98.991808,9,2022
Milpa Alta,19.194721,-99.013148,9,2022
Milpa Alta,19.173123,-99.003201,9,2022
Milpa Alta,19.217695,-98.990498,9,2022
Milpa Alta,19.176235,-98.999172,9,2022
Milpa Alta,19.174178,-99.004352,9,2022
Milpa Alta,19.191892,-99.019437,9,2022
Milpa Alta,19.178783,-99.003878,9,2022
Milpa Alta,19.18161,-99.003224,9,2022
Milpa Alta,19.171709,-98.995183,9,2022
Milpa Alta,19.178293,-98.995697,9,2022
Milpa Alta,19.177175,-98.998112,9,2022
Milpa Alta,19.177034,-99.033508,9,2022
Milpa Alta,19.178654,-99.003819,9,2022
Milpa Alta,19.197211,-99.009564,9,2022
Milpa Alta,19.201942,-99.016247,9,2022
Milpa Alta,19.17114,-99.000442,9,2022
Milpa Alta,19.217787,-98.990489,9,2022
Milpa Alta,19.177393,-98.992647,9,2022
Milpa Alta,19.221831,-98.992893,9,2022
Milpa Alta,19.194384,-99.033738,9,2022
Milpa Alta,19.22211,-98.999323,9,2022
Milpa Alta,19.192018,-99.014141,9,2022
Milpa Alta,19.175164,-99.031202,9,2022
Milpa Alta,19.196448,-99.013808,9,2022
Milpa Alta,19.186109,-99.06687,9,2022
Milpa Alta,19.188831,-99.093522,9,2022
Milpa Alta,19.18751,-99.0897,9,2022
Milpa Alta,19.176283,-98.998916,9,2022
Milpa Alta,19.18154,-99.005613,9,2022
Milpa Alta,19.196605,-99.009788,9,2022
Milpa Alta,19.186715,-99.068811,9,2022
Milpa Alta,19.202722,-99.050576,9,2022
Milpa Alta,19.186668,-99.06869,9,2022
Milpa Alta,19.176535,-98.996085,9,2022
Milpa Alta,19.181566,-99.069214,9,2022
Milpa Alta,19.171078,-99.030113,9,2022
Milpa Alta,19.187246,-99.027968,9,2022
Milpa Alta,19.174381,-99.005143,9,2022
Milpa Alta,19.221656,-98.997111,9,2022
Milpa Alta,19.220154,-99.000087,9,2022
Milpa Alta,19.178924,-99.069953,9,2022
Milpa Alta,19.192611,-99.012507,9,2022
Milpa Alta,19.187461,-99.066722,9,2022
Milpa Alta,19.185734,-99.066281,9,2022
Milpa Alta,19.198014,-99.002719,9,2022
Milpa Alta,19.193459,-99.012024,9,2022
Milpa Alta,19.198409,-99.052796,9,2022
Milpa Alta,19.190691,-99.096356,9,2022
Milpa Alta,19.187186,-99.07164,9,2022
Milpa Alta,19.194317,-99.090542,9,2022
Milpa Alta,19.213007,-99.076561,9,2022
Milpa Alta,19.213007,-99.076561,9,2022
Milpa Alta,19.170138,-98.994484,9,2022
Milpa Alta,19.184934,-99.058933,9,2022
Milpa Alta,19.17901,-98.993574,9,2022
Milpa Alta,19.207043,-99.064992,9,2022
Milpa Alta,19.19105,-99.001338,9,2022
Milpa Alta,19.186504,-99.070455,9,2022
Milpa Alta,19.173756,-99.030592,9,2022
Milpa Alta,19.194939,-99.090443,9,2022
Milpa Alta,19.202889,-99.031778,9,2022
Milpa Alta,19.194121,-99.084057,9,2022
Milpa Alta,19.198041,-99.012796,9,2022
Milpa Alta,19.224682,-98.997595,9,2022
Milpa Alta,19.201255,-99.003663,9,2022
Milpa Alta,19.190536,-99.092155,9,2022
Milpa Alta,19.165111,-99.024444,9,2022
Milpa Alta,19.190772,-99.051781,9,2022
Milpa Alta,19.168406,-98.993088,9,2022
Milpa Alta,19.218644,-98.989561,9,2022
Milpa Alta,19.195644,-99.050693,9,2022
Milpa Alta,19.176709,-99.004542,9,2022
Milpa Alta,19.172055,-98.990795,9,2022
Milpa Alta,19.17483,-98.998455,9,2022
Milpa Alta,19.188936,-99.029976,9,2022
Milpa Alta,19.198681,-99.046513,9,2022
Milpa Alta,19.223508,-98.996987,9,2022
Milpa Alta,19.170648,-98.997565,9,2022
Milpa Alta,19.189135,-99.020339,9,2022
Milpa Alta,19.195383,-99.000764,9,2022
Milpa Alta,19.174545,-99.032511,9,2022
Milpa Alta,19.196456,-99.02579,9,2022
Milpa Alta,19.190538,-99.02532,9,2022
Milpa Alta,19.221269,-98.99644,9,2022
Milpa Alta,19.194671,-99.086288,9,2022
Milpa Alta,19.199044,-99.051458,9,2022
Milpa Alta,19.197995,-99.092742,9,2022
Milpa Alta,19.174419,-99.00031,9,2022
Milpa Alta,19.194784,-99.0006,9,2022
Milpa Alta,19.175076,-98.991568,9,2022
Milpa Alta,19.189505,-99.091641,9,2022
Milpa Alta,19.223194,-98.997889,9,2022
Milpa Alta,19.172158,-98.991668,9,2022
Milpa Alta,19.17196,-98.999332,9,2022
Milpa Alta,19.17222,-99.030762,9,2022
Milpa Alta,19.18725,-99.026873,9,2022
Milpa Alta,19.18559,-99.017635,9,2022
Milpa Alta,19.18608,-99.090032,9,2022
Milpa Alta,19.1901,-99.090021,9,2022
Milpa Alta,19.18553,-99.067274,9,2022
Milpa Alta,19.189466,-99.001894,9,2022
Milpa Alta,19.188924,-99.030052,9,2022
Milpa Alta,19.192869,-99.003776,9,2022
Tlahuac,19.28618,-99.037394,11,2022
Milpa Alta,19.190838,-99.006269,9,2022
Milpa Alta,19.19078,-99.094158,9,2022
Milpa Alta,19.205267,-99.065715,9,2022
Milpa Alta,19.208049,-99.067758,9,2022
Milpa Alta,19.227473,-98.994076,9,2022
Milpa Alta,19.197577,-99.034319,9,2022
Milpa Alta,19.196173,-99.013082,9,2022
Milpa Alta,19.192541,-99.007982,9,2022
Milpa Alta,19.189622,-99.093731,9,2022
Milpa Alta,19.191072,-99.018569,9,2022
Milpa Alta,19.174519,-98.998059,9,2022
Milpa Alta,19.176116,-98.995283,9,2022
Milpa Alta,19.202573,-99.014157,9,2022
Milpa Alta,19.181524,-99.005595,9,2022
Milpa Alta,19.196355,-99.004845,9,2022
Milpa Alta,19.190422,-99.090845,9,2022
Tlalpan,19.246764,-99.141285,12,2022
Milpa Alta,19.169983,-98.996474,9,2022
Milpa Alta,19.177526,-99.035303,9,2022
Milpa Alta,19.188137,-99.070051,9,2022
Milpa Alta,19.177013,-99.033229,9,2022
Milpa Alta,19.188296,-99.090292,9,2022
Milpa Alta,19.181001,-99.007327,9,2022
Milpa Alta,19.179632,-99.071842,9,2022
Milpa Alta,19.189085,-99.026686,9,2022
Milpa Alta,19.176515,-99.03299,9,2022
Milpa Alta,19.189892,-99.095361,9,2022
Milpa Alta,19.221618,-98.9929,9,2022
Milpa Alta,19.199342,-99.007559,9,2022
Milpa Alta,19.208163,-99.071071,9,2022
Milpa Alta,19.189948,-99.02151,9,2022
Milpa Alta,19.193735,-99.012892,9,2022
Milpa Alta,19.176535,-98.996085,9,2022
Milpa Alta,19.196977,-99.093261,9,2022
Milpa Alta,19.174511,-98.999595,9,2022
Milpa Alta,19.19064,-99.031724,9,2022
Milpa Alta,19.194034,-99.048228,9,2022
Milpa Alta,19.177515,-98.996998,9,2022
Milpa Alta,19.194801,-99.034939,9,2022
Milpa Alta,19.213007,-99.076571,9,2022
Milpa Alta,19.196345,-99.090498,9,2022
Milpa Alta,19.201923,-99.048179,9,2022
Milpa Alta,19.178087,-99.033829,9,2022
Milpa Alta,19.194774,-99.033723,9,2022
Milpa Alta,19.17615,-99.030935,9,2022
Milpa Alta,19.198357,-99.05281,9,2022
Milpa Alta,19.17904,-98.999168,9,2022
Milpa Alta,19.195754,-99.086924,9,2022
Milpa Alta,19.177429,-98.999624,9,2022
Milpa Alta,19.223286,-99.00015,9,2022
Milpa Alta,19.188942,-99.094987,9,2022
Milpa Alta,19.191274,-99.001591,9,2022
Milpa Alta,19.202,-99.01679,9,2022
Milpa Alta,19.187717,-99.029934,9,2022
Milpa Alta,19.176452,-99.033401,9,2022
Milpa Alta,19.195428,-99.088549,9,2022
Milpa Alta,19.199017,-99.051867,9,2022
Milpa Alta,19.196774,-99.084164,9,2022
Milpa Alta,19.192496,-99.092671,9,2022
Milpa Alta,19.168429,-99.002005,9,2022
Tlahuac,19.291974,-99.019707,11,2022
Tlahuac,19.234223,-98.995311,11,2022
Milpa Alta,19.226727,-98.996783,9,2022
Milpa Alta,19.195555,-99.035152,9,2022
Tlahuac,19.293127,-99.016663,11,2022
Tlahuac,19.286931,-98.999787,11,2022
Tlalpan,19.252882,-99.189511,12,2022
Milpa Alta,19.174122,-99.001511,9,2022
Tlahuac,19.28584,-99.010279,11,2022
Milpa Alta,19.174375,-98.996703,9,2022
Milpa Alta,19.191589,-99.090787,9,2022
Tlahuac,19.294722,-99.010564,11,2022
Tlahuac,19.28688,-98.999897,11,2022
Milpa Alta,19.172566,-98.99233,9,2022
Milpa Alta,19.207951,-99.066143,9,2022
Tlahuac,19.233756,-98.997738,11,2022
Tlahuac,19.296441,-98.996697,11,2022
Milpa Alta,19.184907,-99.014618,9,2022
Tlahuac,19.313411,-98.964871,11,2022
Milpa Alta,19.174544,-98.995327,9,2022
Tlahuac,19.233542,-98.99529,11,2022
Tlahuac,19.285838,-99.007901,11,2022
Tlahuac,19.288803,-99.002306,11,2022
Tlalpan,19.246888,-99.14425,12,2022
Milpa Alta,19.219604,-98.992589,9,2022
Tlahuac,19.291899,-99.006785,11,2022
Milpa Alta,19.181625,-99.000836,9,2022
Milpa Alta,19.172121,-99.034019,9,2022
Milpa Alta,19.175575,-99.034977,9,2022
Milpa Alta,19.184158,-99.018648,9,2022
Milpa Alta,19.195414,-99.006321,9,2022
Milpa Alta,19.192755,-99.093098,9,2022
Milpa Alta,19.191397,-99.026283,9,2022
Milpa Alta,19.195753,-99.018464,9,2022
Milpa Alta,19.210947,-99.050284,9,2022
Milpa Alta,19.221656,-98.997111,9,2022
Milpa Alta,19.20154,-99.057578,9,2022
Tlahuac,19.292228,-98.999009,11,2022
Milpa Alta,19.174276,-98.997432,9,2022
Milpa Alta,19.186762,-99.018759,9,2022
Milpa Alta,19.171122,-99.005452,9,2022
Milpa Alta,19.192606,-99.01204,9,2022
Milpa Alta,19.195538,-99.086352,9,2022
Milpa Alta,19.20294,-99.029835,9,2022
Milpa Alta,19.19753,-99.0349,9,2022
Milpa Alta,19.202499,-99.012816,9,2022
Milpa Alta,19.178611,-98.996465,9,2022
Milpa Alta,19.189344,-99.019115,9,2022
Milpa Alta,19.22585,-98.992327,9,2022
Milpa Alta,19.192146,-99.02668,9,2022
Milpa Alta,19.191187,-99.090257,9,2022
Milpa Alta,19.189915,-99.091925,9,2022
Milpa Alta,19.183206,-99.019498,9,2022
Milpa Alta,19.191426,-99.085752,9,2022
Milpa Alta,19.189659,-99.088995,9,2022
Milpa Alta,19.201435,-99.012458,9,2022
Milpa Alta,19.175998,-99.035743,9,2022
Tlahuac,19.284029,-99.0314,11,2022
Milpa Alta,19.180023,-99.034791,9,2022
Milpa Alta,19.193204,-99.012824,9,2022
Milpa Alta,19.18368,-99.019119,9,2022
Milpa Alta,19.190682,-99.019027,9,2022
Milpa Alta,19.176213,-98.992914,9,2022
Milpa Alta,19.198922,-99.103456,9,2022
Milpa Alta,19.203044,-99.014245,9,2022
Milpa Alta,19.203332,-99.052436,9,2022
Milpa Alta,19.204915,-99.049281,9,2022
Milpa Alta,19.19585,-99.002014,9,2022
Milpa Alta,19.1904,-99.026301,9,2022
Milpa Alta,19.196275,-99.031691,9,2022
Milpa Alta,19.178401,-99.034368,9,2022
Milpa Alta,19.194135,-99.013598,9,2022
Milpa Alta,19.179041,-99.069769,9,2022
Milpa Alta,19.221773,-99.000796,9,2022
Milpa Alta,19.194838,-99.00387,9,2022
Milpa Alta,19.178116,-98.998455,9,2022
Milpa Alta,19.217218,-98.990394,9,2022
Milpa Alta,19.220499,-98.992281,9,2022
Milpa Alta,19.220907,-99.00125,9,2022
Milpa Alta,19.194495,-99.020012,9,2022
Milpa Alta,19.19061,-99.027093,9,2022
Milpa Alta,19.200347,-99.020322,9,2022
Milpa Alta,19.179564,-98.999899,9,2022
Milpa Alta,19.179428,-99.001716,9,2022
Milpa Alta,19.175207,-98.991687,9,2022
Milpa Alta,19.196134,-99.090399,9,2022
Milpa Alta,19.176561,-98.993293,9,2022
Milpa Alta,19.179777,-98.994448,9,2022
Milpa Alta,19.197992,-99.003292,9,2022
Milpa Alta,19.19169,-99.004787,9,2022
Milpa Alta,19.174632,-99.037379,9,2022
Milpa Alta,19.193646,-99.02992,9,2022
Milpa Alta,19.195726,-99.018469,9,2022
Milpa Alta,19.199536,-99.007527,9,2022
Milpa Alta,19.199047,-99.023195,9,2022
Milpa Alta,19.188936,-99.029976,9,2022
Milpa Alta,19.199789,-99.047017,9,2022
Milpa Alta,19.180023,-99.034791,9,2022
Milpa Alta,19.220092,-99.00269,9,2022
Milpa Alta,19.176678,-99.00034,9,2022
Milpa Alta,19.198878,-99.048853,9,2022
Milpa Alta,19.207799,-99.0671,9,2022
Milpa Alta,19.194408,-99.08945,9,2022
Milpa Alta,19.181392,-99.070678,9,2022
Milpa Alta,19.213007,-99.076571,9,2022
Tlahuac,19.29215,-99.000415,11,2022
Milpa Alta,19.175521,-99.027581,9,2022
Tlahuac,19.293869,-99.033587,11,2022
Milpa Alta,19.204013,-99.069861,9,2022
Milpa Alta,19.17815,-98.992856,9,2022
Tlahuac,19.241175,-98.992518,11,2022
Milpa Alta,19.226423,-98.994293,9,2022
Tlahuac,19.233158,-98.999393,11,2022
Tlahuac,19.240863,-98.99376,11,2022
Milpa Alta,19.172576,-98.9969,9,2022
Tlahuac,19.293673,-99.000483,11,2022
Tlahuac,19.275299,-99.003113,11,2022
Tlahuac,19.289992,-99.007434,11,2022
Tlahuac,19.293223,-99.001117,11,2022
Tlahuac,19.298887,-99.014756,11,2022
Tlahuac,19.310848,-99.044026,11,2022
Milpa Alta,19.197195,-99.021204,9,2022
Milpa Alta,19.171539,-99.002393,9,2022
Tlahuac,19.296524,-99.017729,11,2022
Milpa Alta,19.192503,-99.088663,9,2022
Tlahuac,19.295228,-99.010909,11,2022
Milpa Alta,19.221607,-99.004091,9,2022
Tlahuac,19.291175,-99.001911,11,2022
Tlahuac,19.227588,-99.000592,11,2022
Milpa Alta,19.177807,-98.995144,9,2022
Milpa Alta,19.172953,-98.997035,9,2022
Tlahuac,19.296392,-99.020984,11,2022
Milpa Alta,19.19397,-99.013024,9,2022
Tlahuac,19.226809,-98.999881,11,2022
Tlahuac,19.286754,-99.001728,11,2022
Milpa Alta,19.194951,-99.000609,9,2022
Tlahuac,19.292105,-99.029771,11,2022
Tlahuac,19.298666,-99.017372,11,2022
Tlahuac,19.246001,-98.99595,11,2022
Milpa Alta,19.20234,-99.069727,9,2022
Tlahuac,19.246248,-98.995736,11,2022
Tlahuac,19.285995,-99.007412,11,2022
Milpa Alta,19.205642,-99.06909,9,2022
Milpa Alta,19.195926,-99.030843,9,2022
Tlalpan,19.244175,-99.176533,12,2022
Tlalpan,19.237893,-99.181002,12,2022
Tlahuac,19.31268,-99.044351,11,2022
Tlalpan,19.230078,-99.208526,12,2022
Milpa Alta,19.190601,-99.01839,9,2022
Milpa Alta,19.195954,-99.030874,9,2022
Tlahuac,19.284041,-99.031882,11,2022
Milpa Alta,19.194541,-99.020505,9,2022
Tlahuac,19.285586,-99.004409,11,2022
Tlahuac,19.298666,-99.017372,11,2022
Tlahuac,19.233759,-98.995381,11,2022
Milpa Alta,19.175242,-99.000515,9,2022
Tlahuac,19.246156,-98.995617,11,2022
Milpa Alta,19.188937,-99.066877,9,2022
Milpa Alta,19.195057,-99.016562,9,2022
Milpa Alta,19.171693,-98.99123,9,2022
Tlahuac,19.292637,-99.035306,11,2022
Milpa Alta,19.179515,-99.069777,9,2022
Milpa Alta,19.199135,-99.051892,9,2022
Milpa Alta,19.193233,-99.093204,9,2022
Tlahuac,19.229298,-98.997886,11,2022
Milpa Alta,19.194517,-99.019887,9,2022
Milpa Alta,19.195926,-99.022657,9,2022
Tlahuac,19.283961,-99.031985,11,2022
Milpa Alta,19.176011,-98.996794,9,2022
Tlahuac,19.244765,-98.99496,11,2022
Milpa Alta,19.185651,-99.022303,9,2022
Tlahuac,19.293318,-99.001,11,2022
Milpa Alta,19.189948,-99.02151,9,2022
Tlahuac,19.284679,-99.00486,11,2022
Tlahuac,19.285479,-99.009286,11,2022
Tlahuac,19.232598,-99.00154,11,2022
Milpa Alta,19.193574,-99.016503,9,2022
Tlahuac,19.314259,-98.963921,11,2022
Tlahuac,19.230837,-99.002573,11,2022
Tlahuac,19.291951,-99.039477,11,2022
Tlahuac,19.313515,-98.965745,11,2022
Tlahuac,19.295827,-99.01305,11,2022
Milpa Alta,19.19407,-99.025296,9,2022
Tlahuac,19.233548,-99.002504,11,2022
Milpa Alta,19.17255,-98.998968,9,2022
Tlahuac,19.291934,-99.010284,11,2022
Milpa Alta,19.225349,-98.997012,9,2022
Tlahuac,19.245421,-98.996467,11,2022
Tlahuac,19.296514,-98.995887,11,2022
Tlahuac,19.240685,-98.993706,11,2022
Tlahuac,19.285011,-99.038547,11,2022
Tlahuac,19.227633,-98.996746,11,2022
Tlahuac,19.281365,-99.003301,11,2022
Tlahuac,19.292254,-99.010158,11,2022
Tlalpan,19.232084,-99.176334,12,2022
Tlalpan,19.229506,-99.210934,12,2022
Tlalpan,19.224646,-99.19774,12,2022
Tlahuac,19.286505,-99.002588,11,2022
Tlalpan,19.20145,-99.144463,12,2022
Tlalpan,19.20385,-99.135654,12,2022
Tlahuac,19.287099,-99.008005,11,2022
Tlahuac,19.289893,-99.007926,11,2022
Tlalpan,19.238914,-99.147914,12,2022
