alcaldia,longitud,latitud,alcaldia_id,año
Iztapalapa,-98.974528,19.329838,007,2020
Iztapalapa,-99.070306,19.30074,007,2020
Iztapalapa,-99.019106,19.349362,007,2020
Iztapalapa,-99.10065,19.341253,007,2020
Iztapalapa,-99.051058,19.324096,007,2020
Iztapalapa,-99.021053,19.34844,007,2020
Iztapalapa,-99.046104,19.33469,007,2020
Iztapalapa,-99.029859,19.348472,007,2020
Iztapalapa,-99.024038,19.323725,007,2020
Iztapalapa,-99.006489,19.359036,007,2020
Iztapalapa,-99.058403,19.339393,007,2020
Iztapalapa,-99.022374,19.337486,007,2020
Iztapalapa,-99.075329,19.293969,007,2020
Iztapalapa,-99.053932,19.324442,007,2020
Iztapalapa,-98.976378,19.330273,007,2020
Iztapalapa,-99.012769,19.334484,007,2020
Iztapalapa,-98.975662,19.330422,007,2020
Iztapalapa,-98.993065,19.341822,007,2020
Iztapalapa,-99.066666,19.313652,007,2020
Iztapalapa,-99.040939,19.335285,007,2020
Iztapalapa,-99.021959,19.367263,007,2020
Iztapalapa,-99.026269,19.331846,007,2020
Iztapalapa,-99.065259,19.330145,007,2020
Iztapalapa,-99.019008,19.360596,007,2020
Iztapalapa,-98.986852,19.337332,007,2020
Iztapalapa,-98.990945,19.343363,007,2020
Iztapalapa,-99.016962,19.356602,007,2020
Iztapalapa,-99.067169,19.295452,007,2020
Iztapalapa,-99.030296,19.322411,007,2020
Iztapalapa,-99.077751,19.295424,007,2020
Iztapalapa,-99.077865,19.2966,007,2020
Iztapalapa,-99.067821,19.300594,007,2020
Iztapalapa,-99.025557,19.323897,007,2020
Iztapalapa,-98.99587,19.340133,007,2020
Iztapalapa,-99.030292,19.345314,007,2020
Iztapalapa,-99.029052,19.321662,007,2020
Iztapalapa,-99.095726,19.360455,007,2020
Iztapalapa,-99.060417,19.32143,007,2020
Iztapalapa,-98.983604,19.337323,007,2020
Iztapalapa,-99.028556,19.321668,007,2020
Iztapalapa,-98.992771,19.339058,007,2020
Iztapalapa,-99.060463,19.321495,007,2020
Iztapalapa,-99.064103,19.328349,007,2020
Iztapalapa,-99.07512,19.306018,007,2020
Iztapalapa,-99.096624,19.329983,007,2020
Iztapalapa,-99.042351,19.331854,007,2020
Iztapalapa,-98.978722,19.326837,007,2020
Iztapalapa,-98.97923,19.339359,007,2020
Iztapalapa,-99.070456,19.300762,007,2020
Iztapalapa,-98.978649,19.324824,007,2020
Iztapalapa,-99.074297,19.344742,007,2020
Iztapalapa,-99.01208,19.3302,007,2020
Iztapalapa,-98.980399,19.340203,007,2020
Iztapalapa,-98.979132,19.3282,007,2020
Iztapalapa,-98.992476,19.343943,007,2020
Iztapalapa,-99.007794,19.333736,007,2020
Iztapalapa,-98.980216,19.338068,007,2020
Iztapalapa,-99.012211,19.338816,007,2020
Iztapalapa,-98.990372,19.339712,007,2020
Iztapalapa,-99.016793,19.336128,007,2020
Iztapalapa,-99.026645,19.332031,007,2020
Iztapalapa,-98.995355,19.348787,007,2020
Iztapalapa,-98.968647,19.329173,007,2020
Iztapalapa,-98.968778,19.328761,007,2020
Iztapalapa,-98.969144,19.325008,007,2020
Iztapalapa,-98.968367,19.331597,007,2020
Iztapalapa,-98.969057,19.32915,007,2020
Iztapalapa,-98.970592,19.329176,007,2020
Iztapalapa,-98.970188,19.330731,007,2020
Iztapalapa,-99.011383,19.335556,007,2020
Iztapalapa,-99.00364,19.331458,007,2020
Iztapalapa,-98.979232,19.329345,007,2020
Iztapalapa,-99.077168,19.296948,007,2020
Iztapalapa,-99.071944,19.380905,007,2020
Iztapalapa,-99.014123,19.333024,007,2020
Iztapalapa,-98.979115,19.329879,007,2020
Iztapalapa,-98.974596,19.327806,007,2020
Iztapalapa,-98.967844,19.327488,007,2020
Iztapalapa,-99.067472,19.328103,007,2020
Iztapalapa,-98.976708,19.337017,007,2020
Iztapalapa,-99.044427,19.336077,007,2020
Iztapalapa,-99.064088,19.325625,007,2020
Iztapalapa,-99.060084,19.326462,007,2020
Iztapalapa,-99.066764,19.327721,007,2020
Iztapalapa,-99.064367,19.32981,007,2020
Iztapalapa,-99.031388,19.347319,007,2020
Iztapalapa,-98.977883,19.327245,007,2020
Iztapalapa,-99.025147,19.322461,007,2020
Iztapalapa,-99.017807,19.343583,007,2020
Iztapalapa,-99.02332,19.356391,007,2020
Iztapalapa,-99.005601,19.344812,007,2020
Iztapalapa,-99.069005,19.301582,007,2020
Iztapalapa,-99.073524,19.299845,007,2020
Iztapalapa,-99.101586,19.335259,007,2020
Iztapalapa,-98.968279,19.329151,007,2020
Iztapalapa,-98.991783,19.35366,007,2020
Iztapalapa,-99.014481,19.335824,007,2020
Iztapalapa,-99.031901,19.327707,007,2020
Iztapalapa,-98.974876,19.328646,007,2020
Iztapalapa,-99.069761,19.315143,007,2020
Iztapalapa,-99.054532,19.326121,007,2020
Iztapalapa,-99.068625,19.306585,007,2020
Iztapalapa,-99.010168,19.36695,007,2020
Iztapalapa,-99.057455,19.333547,007,2020
Iztapalapa,-99.068725,19.293308,007,2020
Iztapalapa,-99.025365,19.354517,007,2020
Iztapalapa,-99.036776,19.320968,007,2020
Iztapalapa,-98.988792,19.347394,007,2020
Iztapalapa,-99.045724,19.331436,007,2020
Iztapalapa,-99.08263,19.34802,007,2020
Iztapalapa,-99.068751,19.3758,007,2020
Iztapalapa,-99.015571,19.339122,007,2020
Iztapalapa,-99.057644,19.322169,007,2020
Iztapalapa,-99.057686,19.322208,007,2020
Iztapalapa,-99.058346,19.336057,007,2020
Iztapalapa,-99.022761,19.348419,007,2020
Iztapalapa,-99.076817,19.305039,007,2020
Iztapalapa,-99.075827,19.294518,007,2020
Iztapalapa,-99.07142,19.293195,007,2020
Iztapalapa,-99.02346,19.342282,007,2020
Iztapalapa,-99.052873,19.340374,007,2020
Iztapalapa,-99.096849,19.334899,007,2020
Iztapalapa,-98.984135,19.343635,007,2020
Iztapalapa,-99.012087,19.330984,007,2020
Iztapalapa,-99.046165,19.329198,007,2020
Iztapalapa,-98.993644,19.349732,007,2020
Iztapalapa,-99.037505,19.322054,007,2020
Iztapalapa,-99.072212,19.378761,007,2020
Iztapalapa,-99.007867,19.359733,007,2020
Iztapalapa,-99.010114,19.347875,007,2020
Iztapalapa,-99.076816,19.297878,007,2020
Iztapalapa,-99.064525,19.348044,007,2020
Iztapalapa,-99.052681,19.321148,007,2020
Iztapalapa,-99.025217,19.332969,007,2020
Iztapalapa,-99.082091,19.300282,007,2020
Iztapalapa,-99.082376,19.301961,007,2020
Iztapalapa,-99.05605,19.335656,007,2020
Iztapalapa,-99.063316,19.378399,007,2020
Iztapalapa,-98.991307,19.346386,007,2020
Iztapalapa,-99.049736,19.368931,007,2020
Iztapalapa,-99.023032,19.331408,007,2020
Iztapalapa,-99.028945,19.337645,007,2020
Iztapalapa,-99.058001,19.335242,007,2020
Iztapalapa,-99.077073,19.295737,007,2020
Iztapalapa,-99.015153,19.333339,007,2020
Iztapalapa,-99.066249,19.296926,007,2020
Iztapalapa,-99.071418,19.300621,007,2020
Iztapalapa,-99.037496,19.322958,007,2020
Iztapalapa,-99.068063,19.288708,007,2020
Iztapalapa,-99.073119,19.308565,007,2020
Iztapalapa,-99.015804,19.368912,007,2020
Iztapalapa,-99.015347,19.369848,007,2020
Iztapalapa,-99.015366,19.369661,007,2020
Iztapalapa,-99.015377,19.370231,007,2020
Iztapalapa,-99.003281,19.354569,007,2020
Iztapalapa,-99.015129,19.370425,007,2020
Iztapalapa,-99.015129,19.370425,007,2020
Iztapalapa,-99.015129,19.370425,007,2020
Iztapalapa,-99.015804,19.368912,007,2020
Iztapalapa,-99.015183,19.370218,007,2020
Iztapalapa,-99.015183,19.370218,007,2020
Iztapalapa,-99.014294,19.353941,007,2020
Iztapalapa,-99.117473,19.374835,007,2020
Iztapalapa,-99.015393,19.369608,007,2020
Iztapalapa,-99.015687,19.369028,007,2020
Iztapalapa,-99.013234,19.332884,007,2020
Iztapalapa,-99.080504,19.303595,007,2020
Iztapalapa,-99.067023,19.310477,007,2020
Iztapalapa,-99.044529,19.329823,007,2020
Iztapalapa,-99.0706,19.341436,007,2020
Iztapalapa,-99.036475,19.320888,007,2020
Iztapalapa,-99.012118,19.344938,007,2020
Iztapalapa,-99.066753,19.294728,007,2020
Iztapalapa,-99.0162,19.336382,007,2020
Iztapalapa,-99.066725,19.2947,007,2020
Iztapalapa,-99.018818,19.340431,007,2020
Iztapalapa,-99.002412,19.344223,007,2020
Iztapalapa,-99.006774,19.336236,007,2020
Iztapalapa,-99.071092,19.31598,007,2020
Iztapalapa,-99.02941,19.322182,007,2020
Iztapalapa,-99.067839,19.302019,007,2020
Iztapalapa,-99.014645,19.369187,007,2020
Iztapalapa,-99.063102,19.323103,007,2020
Iztapalapa,-99.001255,19.33723,007,2020
Iztapalapa,-99.014797,19.348263,007,2020
Iztapalapa,-99.008384,19.353259,007,2020
Iztapalapa,-99.01622,19.340645,007,2020
Iztapalapa,-99.013827,19.368979,007,2020
Iztapalapa,-99.0706,19.341436,007,2020
Iztapalapa,-99.064995,19.293829,007,2020
Iztapalapa,-98.970281,19.330786,007,2020
Iztapalapa,-99.023366,19.354269,007,2020
Iztapalapa,-98.999951,19.344613,007,2020
Iztapalapa,-99.100515,19.335613,007,2020
Iztapalapa,-99.067959,19.30177,007,2020
Iztapalapa,-99.019425,19.351981,007,2020
Iztapalapa,-99.047788,19.333554,007,2020
Iztapalapa,-98.996539,19.339595,007,2020
Iztapalapa,-98.971165,19.326209,007,2020
Iztapalapa,-99.014303,19.367196,007,2020
Iztapalapa,-98.988288,19.346307,007,2020
Iztapalapa,-99.014303,19.367196,007,2020
Iztapalapa,-99.006503,19.34124,007,2020
Iztapalapa,-99.056507,19.321667,007,2020
Iztapalapa,-99.010578,19.33407,007,2020
Iztapalapa,-99.027037,19.322003,007,2020
Iztapalapa,-99.005318,19.335806,007,2020
Iztapalapa,-99.075497,19.308971,007,2020
Iztapalapa,-99.012219,19.373302,007,2020
Iztapalapa,-99.013818,19.334935,007,2020
Iztapalapa,-99.058492,19.315452,007,2020
Iztapalapa,-99.074,19.299363,007,2020
Iztapalapa,-99.065351,19.326077,007,2020
Iztapalapa,-99.022483,19.375576,007,2020
Iztapalapa,-99.07275,19.28865,007,2020
Iztapalapa,-99.007095,19.356798,007,2020
Iztapalapa,-98.978875,19.326042,007,2020
Iztapalapa,-99.011496,19.335495,007,2020
Iztapalapa,-99.064346,19.379185,007,2020
Iztapalapa,-99.044869,19.329304,007,2020
Iztapalapa,-99.007165,19.359659,007,2020
Iztapalapa,-99.072764,19.308007,007,2020
Iztapalapa,-99.0795,19.307296,007,2020
Iztapalapa,-99.003281,19.354562,007,2020
Iztapalapa,-99.081839,19.302092,007,2020
Iztapalapa,-99.021076,19.340672,007,2020
Iztapalapa,-98.974472,19.327286,007,2020
Iztapalapa,-99.0139,19.329652,007,2020
Iztapalapa,-99.06819,19.295139,007,2020
Iztapalapa,-98.974212,19.327905,007,2020
Iztapalapa,-99.06999,19.317885,007,2020
Iztapalapa,-99.012541,19.340737,007,2020
Iztapalapa,-99.014982,19.331652,007,2020
Iztapalapa,-99.017088,19.337658,007,2020
Iztapalapa,-99.014496,19.330152,007,2020
Iztapalapa,-99.075996,19.382664,007,2020
Iztapalapa,-98.999246,19.344214,007,2020
Iztapalapa,-98.972497,19.330306,007,2020
Iztapalapa,-99.017282,19.337082,007,2020
Iztapalapa,-99.000952,19.347362,007,2020
Iztapalapa,-98.972409,19.330332,007,2020
Iztapalapa,-99.070897,19.317726,007,2020
Iztapalapa,-99.068366,19.312185,007,2020
Iztapalapa,-98.997818,19.346495,007,2020
Iztapalapa,-99.022772,19.334028,007,2020
Iztapalapa,-99.014682,19.330089,007,2020
Iztapalapa,-99.014732,19.335672,007,2020
Iztapalapa,-99.015081,19.330588,007,2020
Iztapalapa,-98.997961,19.347709,007,2020
Iztapalapa,-99.076118,19.306727,007,2020
Iztapalapa,-99.067372,19.300493,007,2020
Iztapalapa,-99.005936,19.353158,007,2020
Iztapalapa,-99.013768,19.369232,007,2020
Iztapalapa,-99.010041,19.365179,007,2020
Iztapalapa,-99.015252,19.369447,007,2020
Iztapalapa,-99.012614,19.329387,007,2020
Iztapalapa,-99.104272,19.335629,007,2020
Iztapalapa,-99.003676,19.359821,007,2020
Iztapalapa,-99.014764,19.369187,007,2020
Iztapalapa,-99.020171,19.358624,007,2020
Iztapalapa,-99.042664,19.336036,007,2020
Iztapalapa,-99.068216,19.295143,007,2020
Iztapalapa,-98.967837,19.328231,007,2020
Iztapalapa,-99.006872,19.359647,007,2020
Iztapalapa,-98.991416,19.354421,007,2020
Iztapalapa,-99.008102,19.361003,007,2020
Iztapalapa,-99.029475,19.349702,007,2020
Iztapalapa,-99.034718,19.344473,007,2020
Iztapalapa,-99.034251,19.333258,007,2020
Iztapalapa,-99.013594,19.369227,007,2020
Iztapalapa,-99.017877,19.368926,007,2020
Iztapalapa,-98.96856,19.326226,007,2020
Iztapalapa,-99.017532,19.334305,007,2020
Iztapalapa,-99.015248,19.370129,007,2020
Iztapalapa,-99.044788,19.33158,007,2020
Iztapalapa,-99.014537,19.367298,007,2020
Iztapalapa,-99.030882,19.336443,007,2020
Iztapalapa,-99.007431,19.363859,007,2020
Iztapalapa,-99.007431,19.363861,007,2020
Iztapalapa,-99.007431,19.363861,007,2020
Iztapalapa,-98.97759,19.336565,007,2020
Iztapalapa,-98.978684,19.333194,007,2020
Iztapalapa,-99.066811,19.383017,007,2020
Iztapalapa,-99.060218,19.315781,007,2020
Iztapalapa,-99.004656,19.359636,007,2020
Iztapalapa,-99.014908,19.347676,007,2020
Iztapalapa,-99.032533,19.324906,007,2020
Iztapalapa,-99.03785,19.333112,007,2020
Iztapalapa,-99.046166,19.327004,007,2020
Iztapalapa,-99.077011,19.298646,007,2020
Iztapalapa,-98.993774,19.347047,007,2020
Iztapalapa,-99.017343,19.381457,007,2020
Iztapalapa,-99.022317,19.355711,007,2020
Iztapalapa,-99.062454,19.338457,007,2020
Iztapalapa,-99.071862,19.296645,007,2020
Iztapalapa,-98.97434,19.32797,007,2020
Iztapalapa,-99.013035,19.331397,007,2020
Iztapalapa,-99.018578,19.335143,007,2020
Iztapalapa,-99.019842,19.331418,007,2020
Iztapalapa,-99.060483,19.33882,007,2020
Iztapalapa,-99.101946,19.335378,007,2020
Iztapalapa,-99.015137,19.370169,007,2020
Iztapalapa,-99.111187,19.333703,007,2020
Iztapalapa,-99.046225,19.328302,007,2020
Iztapalapa,-99.013021,19.331316,007,2020
Iztapalapa,-99.009413,19.361747,007,2020
Iztapalapa,-98.998481,19.339669,007,2020
Iztapalapa,-98.985524,19.339943,007,2020
Iztapalapa,-99.077524,19.37431,007,2020
Iztapalapa,-99.063413,19.375398,007,2020
Iztapalapa,-99.057555,19.330317,007,2020
Iztapalapa,-99.057804,19.322127,007,2020
Iztapalapa,-99.046991,19.328967,007,2020
Iztapalapa,-99.039358,19.358317,007,2020
Iztapalapa,-99.013198,19.335817,007,2020
Iztapalapa,-99.067975,19.302098,007,2020
Iztapalapa,-98.998565,19.343695,007,2020
Iztapalapa,-99.021939,19.347819,007,2020
Iztapalapa,-99.037604,19.355287,007,2020
Iztapalapa,-99.044078,19.326576,007,2020
Iztapalapa,-98.996655,19.335536,007,2020
Iztapalapa,-99.017232,19.35425,007,2020
Iztapalapa,-98.98302,19.338527,007,2020
Iztapalapa,-98.984383,19.338559,007,2020
Iztapalapa,-98.986152,19.337862,007,2020
Iztapalapa,-98.985557,19.337567,007,2020
Iztapalapa,-98.98702,19.342133,007,2020
Iztapalapa,-98.987631,19.34099,007,2020
Iztapalapa,-98.988389,19.343741,007,2020
Iztapalapa,-98.985698,19.334388,007,2020
Iztapalapa,-98.992219,19.348879,007,2020
Iztapalapa,-98.968771,19.326323,007,2020
Iztapalapa,-98.992745,19.339167,007,2020
Iztapalapa,-98.983459,19.337908,007,2020
Iztapalapa,-98.971846,19.328121,007,2020
Iztapalapa,-98.995141,19.341353,007,2020
Iztapalapa,-98.992271,19.338869,007,2020
Iztapalapa,-98.993174,19.337894,007,2020
Iztapalapa,-98.996839,19.338755,007,2020
Iztapalapa,-98.993497,19.338965,007,2020
Iztapalapa,-98.99058,19.338565,007,2020
Iztapalapa,-98.991965,19.339785,007,2020
Iztapalapa,-98.985142,19.338609,007,2020
Iztapalapa,-98.992505,19.337242,007,2020
Iztapalapa,-98.991931,19.338158,007,2020
Iztapalapa,-98.992351,19.337714,007,2020
Iztapalapa,-98.992626,19.33778,007,2020
Iztapalapa,-98.993297,19.340687,007,2020
Iztapalapa,-98.99221,19.339022,007,2020
Iztapalapa,-98.969091,19.330527,007,2020
Iztapalapa,-99.011759,19.331123,007,2020
Iztapalapa,-99.014679,19.367281,007,2020
Iztapalapa,-98.988765,19.351126,007,2020
Iztapalapa,-98.992843,19.346821,007,2020
Iztapalapa,-98.990824,19.350286,007,2020
Iztapalapa,-98.990325,19.350596,007,2020
Iztapalapa,-98.989292,19.350965,007,2020
Iztapalapa,-98.991355,19.346842,007,2020
Iztapalapa,-98.990622,19.34965,007,2020
Iztapalapa,-98.990207,19.352761,007,2020
Iztapalapa,-98.990573,19.352359,007,2020
Iztapalapa,-99.007675,19.354008,007,2020
Iztapalapa,-99.007143,19.355166,007,2020
Iztapalapa,-98.99946,19.352702,007,2020
Iztapalapa,-99.003397,19.355706,007,2020
Iztapalapa,-99.001279,19.351237,007,2020
Iztapalapa,-99.00469,19.355776,007,2020
Iztapalapa,-99.005456,19.352906,007,2020
Iztapalapa,-99.071344,19.299591,007,2020
Iztapalapa,-99.069499,19.374645,007,2020
Iztapalapa,-99.03246,19.338966,007,2020
Iztapalapa,-99.033537,19.328427,007,2020
Iztapalapa,-99.069038,19.316824,007,2020
Iztapalapa,-99.064431,19.326484,007,2020
Iztapalapa,-98.977064,19.325696,007,2020
Iztapalapa,-98.977274,19.325616,007,2020
Iztapalapa,-98.976568,19.3266,007,2020
Iztapalapa,-98.975737,19.326028,007,2020
Iztapalapa,-98.97661,19.326544,007,2020
Iztapalapa,-99.064981,19.319976,007,2020
Iztapalapa,-99.022713,19.362189,007,2020
Iztapalapa,-98.98144,19.340546,007,2020
Iztapalapa,-98.975454,19.326145,007,2020
Iztapalapa,-99.070126,19.382518,007,2020
Iztapalapa,-98.974329,19.327682,007,2020
Iztapalapa,-98.976597,19.326644,007,2020
Iztapalapa,-99.039672,19.340027,007,2020
Iztapalapa,-98.974586,19.327409,007,2020
Iztapalapa,-99.025122,19.371568,007,2020
Iztapalapa,-99.053448,19.36512,007,2020
Iztapalapa,-99.005921,19.343574,007,2020
Iztapalapa,-98.976556,19.326773,007,2020
Iztapalapa,-98.992336,19.33657,007,2020
Iztapalapa,-99.063804,19.318498,007,2020
Iztapalapa,-98.978919,19.341661,007,2020
Iztapalapa,-99.075909,19.305158,007,2020
Iztapalapa,-99.078986,19.306196,007,2020
Iztapalapa,-99.071324,19.304155,007,2020
Iztapalapa,-99.079675,19.306619,007,2020
Iztapalapa,-99.073845,19.307351,007,2020
Iztapalapa,-99.075909,19.305158,007,2020
Iztapalapa,-99.074036,19.305889,007,2020
Iztapalapa,-99.081719,19.309728,007,2020
Iztapalapa,-99.081224,19.306927,007,2020
Iztapalapa,-99.076561,19.305423,007,2020
Iztapalapa,-99.082894,19.305591,007,2020
Iztapalapa,-99.078431,19.306568,007,2020
Iztapalapa,-99.076651,19.304729,007,2020
Iztapalapa,-99.08324,19.305417,007,2020
Iztapalapa,-99.076415,19.305458,007,2020
Iztapalapa,-99.076551,19.306544,007,2020
Iztapalapa,-99.081232,19.303815,007,2020
Iztapalapa,-99.080609,19.30623,007,2020
Iztapalapa,-99.073223,19.298839,007,2020
Iztapalapa,-99.077741,19.298036,007,2020
Iztapalapa,-99.073283,19.298879,007,2020
Iztapalapa,-99.072264,19.295398,007,2020
Iztapalapa,-99.079101,19.307914,007,2020
Iztapalapa,-99.070306,19.30074,007,2020
Iztapalapa,-99.07341,19.306315,007,2020
Iztapalapa,-99.013748,19.331818,007,2020
Iztapalapa,-99.07353,19.301375,007,2020
Iztapalapa,-98.967348,19.327866,007,2020
Iztapalapa,-99.03785,19.333112,007,2020
Iztapalapa,-99.03785,19.333112,007,2020
Iztapalapa,-99.029019,19.333571,007,2020
Iztapalapa,-99.077257,19.305989,007,2020
Iztapalapa,-98.995117,19.341274,007,2020
Iztapalapa,-99.072258,19.295654,007,2020
Iztapalapa,-99.010083,19.344137,007,2020
Iztapalapa,-99.025035,19.322492,007,2020
Iztapalapa,-98.97183,19.328148,007,2020
Iztapalapa,-98.97183,19.328148,007,2020
Iztapalapa,-98.97183,19.328148,007,2020
Iztapalapa,-98.97183,19.328148,007,2020
Iztapalapa,-99.075807,19.382551,007,2020
Iztapalapa,-99.00333,19.35467,007,2020
Iztapalapa,-99.007316,19.363723,007,2020
Iztapalapa,-99.072103,19.337979,007,2020
Iztapalapa,-99.072257,19.337771,007,2020
Iztapalapa,-99.012801,19.335449,007,2020
Iztapalapa,-99.017571,19.334414,007,2020
Iztapalapa,-99.017365,19.334252,007,2020
Iztapalapa,-98.977595,19.330717,007,2020
Iztapalapa,-99.017402,19.334255,007,2020
Iztapalapa,-99.057658,19.321907,007,2020
Iztapalapa,-99.076363,19.306569,007,2020
Iztapalapa,-99.053476,19.325966,007,2020
Iztapalapa,-99.054187,19.323356,007,2020
Iztapalapa,-99.053427,19.324669,007,2020
Iztapalapa,-99.076361,19.306639,007,2020
Iztapalapa,-99.074314,19.294322,007,2020
Iztapalapa,-99.068629,19.301792,007,2020
Iztapalapa,-99.016836,19.339161,007,2020
Iztapalapa,-98.982886,19.344187,007,2020
Iztapalapa,-99.018963,19.340686,007,2020
Iztapalapa,-99.043982,19.339919,007,2020
Iztapalapa,-99.065584,19.316938,007,2020
Iztapalapa,-98.974446,19.327389,007,2020
Iztapalapa,-99.061387,19.322524,007,2020
Iztapalapa,-99.06766,19.293531,007,2020
Iztapalapa,-99.067656,19.293781,007,2020
Iztapalapa,-99.067129,19.294387,007,2020
Iztapalapa,-99.06796,19.294061,007,2020
Iztapalapa,-99.068431,19.293699,007,2020
Iztapalapa,-99.037104,19.33327,007,2020
Iztapalapa,-98.989169,19.350837,007,2020
Iztapalapa,-98.989278,19.350893,007,2020
Iztapalapa,-99.036449,19.329892,007,2020
Iztapalapa,-99.069507,19.29318,007,2020
Iztapalapa,-99.06759,19.29384,007,2020
Iztapalapa,-99.063998,19.294981,007,2020
Iztapalapa,-99.082228,19.305924,007,2020
Iztapalapa,-98.973416,19.330443,007,2020
Iztapalapa,-98.969448,19.329107,007,2020
Iztapalapa,-99.068317,19.29362,007,2020
Iztapalapa,-99.071589,19.288784,007,2020
Iztapalapa,-99.063316,19.378399,007,2020
Iztapalapa,-99.066338,19.293304,007,2020
Iztapalapa,-99.064671,19.29358,007,2020
Iztapalapa,-99.040645,19.326447,007,2020
Iztapalapa,-99.064161,19.327087,007,2020
Iztapalapa,-99.066604,19.29087,007,2020
Iztapalapa,-99.070635,19.3588,007,2020
Iztapalapa,-99.066722,19.29595,007,2020
Iztapalapa,-99.071157,19.291658,007,2020
Iztapalapa,-99.070704,19.291534,007,2020
Iztapalapa,-99.067239,19.293617,007,2020
Iztapalapa,-99.071411,19.29265,007,2020
Iztapalapa,-99.070776,19.291469,007,2020
Iztapalapa,-99.077524,19.37431,007,2020
Iztapalapa,-99.068071,19.289021,007,2020
Iztapalapa,-99.069989,19.295106,007,2020
Iztapalapa,-99.068033,19.299055,007,2020
Iztapalapa,-99.071803,19.296584,007,2020
Iztapalapa,-99.061456,19.31997,007,2020
Iztapalapa,-99.01721,19.338013,007,2020
Iztapalapa,-99.067279,19.309356,007,2020
Iztapalapa,-99.063316,19.378399,007,2020
Iztapalapa,-99.015436,19.334464,007,2020
Iztapalapa,-99.069343,19.308684,007,2020
Iztapalapa,-99.06732,19.313379,007,2020
Iztapalapa,-99.067785,19.309414,007,2020
Iztapalapa,-99.067027,19.310299,007,2020
Iztapalapa,-99.075814,19.305245,007,2020
Iztapalapa,-99.067248,19.313017,007,2020
Iztapalapa,-99.067138,19.313135,007,2020
Iztapalapa,-99.06756,19.313883,007,2020
Iztapalapa,-99.067027,19.310299,007,2020
Iztapalapa,-99.068571,19.310806,007,2020
Iztapalapa,-99.015129,19.370425,007,2020
Iztapalapa,-99.067118,19.310484,007,2020
Iztapalapa,-99.015129,19.370425,007,2020
Iztapalapa,-98.992589,19.337274,007,2020
Iztapalapa,-98.988892,19.335645,007,2020
Iztapalapa,-98.989381,19.350965,007,2020
Iztapalapa,-99.015839,19.369163,007,2020
Iztapalapa,-99.071544,19.303613,007,2020
Iztapalapa,-99.054751,19.325835,007,2020
Iztapalapa,-99.012322,19.373334,007,2020
Iztapalapa,-98.991715,19.353636,007,2020
Iztapalapa,-98.977038,19.325954,007,2020
Iztapalapa,-98.987636,19.347051,007,2020
Iztapalapa,-98.988537,19.343734,007,2020
Iztapalapa,-99.022661,19.341104,007,2020
Iztapalapa,-98.98595,19.339797,007,2020
Iztapalapa,-98.985371,19.342937,007,2020
Iztapalapa,-98.991742,19.346817,007,2020
Iztapalapa,-98.993329,19.346757,007,2020
Iztapalapa,-98.99435,19.346866,007,2020
